Timestep,Cumulative Reward
1349,1282.5000000000325
1350,1283.4500000000326
1351,1284.4000000000326
1352,1285.3500000000327
1353,1286.3000000000327
1354,1287.2500000000327
1355,1288.2000000000328
1356,1289.1500000000328
1357,1290.1000000000329
1358,1291.050000000033
1359,1292.000000000033
1360,1292.950000000033
1361,1293.900000000033
1362,1294.850000000033
1363,1295.8000000000332
1364,1296.7500000000332
1365,1297.7000000000332
1366,1298.6500000000333
1367,1299.6000000000333
1368,1300.5500000000334
1369,1301.5000000000334
1370,1302.4500000000335
1371,1303.4000000000335
1372,1304.3500000000336
1373,1305.3000000000336
1374,1306.2500000000337
1375,1307.2000000000337
1376,1308.1500000000337
1377,1309.1000000000338
1378,1310.0500000000338
1379,1311.0000000000339
1380,1311.950000000034
1381,1312.900000000034
1382,1313.850000000034
1383,1314.800000000034
1384,1315.750000000034
1385,1316.7000000000342
1386,1317.6500000000342
1387,1318.6000000000342
1388,1319.5500000000343
1389,1320.5000000000343
1390,1321.4500000000344
1391,1322.4000000000344
1392,1323.3500000000345
1393,1324.3000000000345
1394,1325.2500000000346
1395,1326.2000000000346
1396,1327.1500000000347
1397,1328.1000000000347
1398,1329.0500000000347
1399,1330.0000000000348
1400,1330.9500000000348
1401,1331.9000000000349
1402,1332.850000000035
1403,1333.800000000035
1404,1334.750000000035
1405,1335.700000000035
1406,1336.650000000035
1407,1337.6000000000352
1408,1338.5500000000352
1409,1339.5000000000352
1410,1340.4500000000353
1411,1341.4000000000353
1412,1342.3500000000354
1413,1343.3000000000354
1414,1344.2500000000355
1415,1345.2000000000355
1416,1346.1500000000356
1417,1347.1000000000356
1418,1348.0500000000357
1419,1349.0000000000357
1420,1349.9500000000357
1421,1350.9000000000358
1422,1351.8500000000358
1423,1352.8000000000359
1424,1353.750000000036
1425,1354.700000000036
1426,1355.650000000036
1427,1356.600000000036
1428,1357.550000000036
1429,1358.5000000000362
1430,1359.4500000000362
1431,1360.4000000000362
1432,1361.3500000000363
1433,1362.3000000000363
1434,1363.2500000000364
1435,1364.2000000000364
1436,1365.1500000000365
1437,1366.1000000000365
1438,1367.0500000000366
1439,1368.0000000000366
1440,1368.9500000000367
1441,1369.9000000000367
1442,1370.8500000000367
1443,1371.8000000000368
1444,1372.7500000000368
1445,1373.7000000000369
1446,1374.650000000037
1447,1375.600000000037
1448,1376.550000000037
1449,1377.500000000037
1450,1378.450000000037
1451,1379.4000000000372
1452,1380.3500000000372
1453,1381.3000000000372
1454,1382.2500000000373
1455,1383.2000000000373
1456,1384.1500000000374
1457,1385.1000000000374
1458,1386.0500000000375
1459,1387.0000000000375
1460,1387.9500000000376
1461,1388.9000000000376
1462,1389.8500000000377
1463,1390.8000000000377
1464,1391.7500000000377
1465,1392.7000000000378
1466,1393.6500000000378
1467,1394.6000000000379
1468,1395.550000000038
1469,1396.500000000038
1470,1397.450000000038
1471,1398.400000000038
1472,1399.350000000038
1473,1400.3000000000382
1474,1401.2500000000382
1475,1402.2000000000382
1476,1403.1500000000383
1477,1404.1000000000383
1478,1405.0500000000384
1479,1406.0000000000384
1480,1406.9500000000385
1481,1407.9000000000385
1482,1408.8500000000386
1483,1409.8000000000386
1484,1410.7500000000387
1485,1411.7000000000387
1486,1412.6500000000387
1487,1413.6000000000388
1488,1414.5500000000388
1489,1415.5000000000389
1490,1416.450000000039
1491,1417.400000000039
1492,1418.350000000039
1493,1419.300000000039
1494,1420.250000000039
1495,1421.2000000000392
1496,1422.1500000000392
1497,1423.1000000000392
1498,1424.0500000000393
1499,1425.0000000000393
1500,1425.9500000000394
1501,1426.9000000000394
1502,1427.8500000000395
1503,1428.8000000000395
1504,1429.7500000000396
1505,1430.7000000000396
1506,1431.6500000000397
1507,1432.6000000000397
1508,1433.5500000000397
1509,1434.5000000000398
1510,1435.4500000000398
1511,1436.4000000000399
1512,1437.35000000004
1513,1438.30000000004
1514,1439.25000000004
1515,1440.20000000004
1516,1441.15000000004
1517,1442.1000000000402
1518,1443.0500000000402
1519,1444.0000000000402
1520,1444.9500000000403
1521,1445.9000000000403
1522,1446.8500000000404
1523,1447.8000000000404
1524,1448.7500000000405
1525,1449.7000000000405
1526,1450.6500000000406
1527,1451.6000000000406
1528,1452.5500000000407
1529,1453.5000000000407
1530,1454.4500000000407
1531,1455.4000000000408
1532,1456.3500000000408
1533,1457.3000000000409
1534,1458.250000000041
1535,1459.200000000041
1536,1460.150000000041
1537,1461.100000000041
1538,1462.050000000041
1539,1463.0000000000412
1540,1463.9500000000412
1541,1464.9000000000412
1542,1465.8500000000413
1543,1466.8000000000413
1544,1467.7500000000414
1545,1468.7000000000414
1546,1469.6500000000415
1547,1470.6000000000415
1548,1471.5500000000416
1549,1472.5000000000416
1550,1473.4500000000417
1551,1474.4000000000417
1552,1475.3500000000417
1553,1476.3000000000418
1554,1477.2500000000418
1555,1478.2000000000419
1556,1479.150000000042
1557,1480.100000000042
1558,1481.050000000042
1559,1482.000000000042
1560,1482.950000000042
1561,1483.9000000000422
1562,1484.8500000000422
1563,1485.8000000000422
1564,1486.7500000000423
1565,1487.7000000000423
1566,1488.6500000000424
1567,1489.6000000000424
1568,1490.5500000000425
1569,1491.5000000000425
1570,1492.4500000000426
1571,1493.4000000000426
1572,1494.3500000000427
1573,1495.3000000000427
1574,1496.2500000000427
1575,1497.2000000000428
1576,1498.1500000000428
1577,1499.1000000000429
1578,1500.050000000043
1579,1501.000000000043
1580,1501.950000000043
1581,1502.900000000043
1582,1503.850000000043
1583,1504.8000000000432
1584,1505.7500000000432
1585,1506.7000000000432
1586,1507.6500000000433
1587,1508.6000000000433
1588,1509.5500000000434
1589,1510.5000000000434
1590,1511.4500000000435
1591,1512.4000000000435
1592,1513.3500000000436
1593,1514.3000000000436
1594,1515.2500000000437
1595,1516.2000000000437
1596,1517.1500000000437
1597,1518.1000000000438
1598,1519.0500000000438
1599,1520.0000000000439
1600,1520.950000000044
1601,1521.900000000044
1602,1522.850000000044
1603,1523.800000000044
1604,1524.750000000044
1605,1525.7000000000442
1606,1526.6500000000442
1607,1527.6000000000442
1608,1528.5500000000443
1609,1529.5000000000443
1610,1530.4500000000444
1611,1531.4000000000444
1612,1532.3500000000445
1613,1533.3000000000445
1614,1534.2500000000446
1615,1535.2000000000446
1616,1536.1500000000447
1617,1537.1000000000447
1618,1538.0500000000447
1619,1539.0000000000448
1620,1539.9500000000448
1621,1540.9000000000449
1622,1541.850000000045
1623,1542.800000000045
1624,1543.750000000045
1625,1544.700000000045
1626,1545.650000000045
1627,1546.6000000000452
1628,1547.5500000000452
1629,1548.5000000000452
1630,1549.4500000000453
1631,1550.4000000000453
1632,1551.3500000000454
1633,1552.3000000000454
1634,1553.2500000000455
1635,1554.2000000000455
1636,1555.1500000000456
1637,1556.1000000000456
1638,1557.0500000000457
1639,1558.0000000000457
1640,1558.9500000000457
1641,1559.9000000000458
1642,1560.8500000000458
1643,1561.8000000000459
1644,1562.750000000046
1645,1563.700000000046
1646,1564.650000000046
1647,1565.600000000046
1648,1566.550000000046
1649,1567.5000000000462
1650,1568.4500000000462
1651,1569.4000000000462
1652,1570.3500000000463
1653,1571.3000000000463
1654,1572.2500000000464
1655,1573.2000000000464
1656,1574.1500000000465
1657,1575.1000000000465
1658,1576.0500000000466
1659,1577.0000000000466
1660,1577.9500000000467
1661,1578.9000000000467
1662,1579.8500000000467
1663,1580.8000000000468
1664,1581.7500000000468
1665,1582.7000000000469
1666,1583.650000000047
1667,1584.600000000047
1668,1585.550000000047
1669,1586.500000000047
1670,1587.450000000047
1671,1588.4000000000472
1672,1589.3500000000472
1673,1590.3000000000472
1674,1591.2500000000473
1675,1592.2000000000473
1676,1593.1500000000474
1677,1594.1000000000474
1678,1595.0500000000475
1679,1596.0000000000475
1680,1596.9500000000476
1681,1597.9000000000476
1682,1598.8500000000477
1683,1599.8000000000477
1684,1600.7500000000477
1685,1601.7000000000478
1686,1602.6500000000478
1687,1603.6000000000479
1688,1604.550000000048
1689,1605.500000000048
1690,1606.450000000048
1691,1607.400000000048
1692,1608.350000000048
1693,1609.3000000000482
1694,1610.2500000000482
1695,1611.2000000000482
1696,1612.1500000000483
1697,1613.1000000000483
1698,1614.0500000000484
1699,1615.0000000000484
1700,1615.9500000000485
1701,1616.9000000000485
1702,1617.8500000000486
1703,1618.8000000000486
1704,1619.7500000000487
1705,1620.7000000000487
1706,1621.6500000000487
1707,1622.6000000000488
1708,1623.5500000000488
1709,1624.5000000000489
1710,1625.450000000049
1711,1626.400000000049
1712,1627.350000000049
1713,1628.300000000049
1714,1629.250000000049
1715,1630.2000000000492
1716,1631.1500000000492
1717,1632.1000000000492
1718,1633.0500000000493
1719,1634.0000000000493
1720,1634.9500000000494
1721,1635.9000000000494
1722,1636.8500000000495
1723,1637.8000000000495
1724,1638.7500000000496
1725,1639.7000000000496
1726,1640.6500000000497
1727,1641.6000000000497
1728,1642.5500000000497
1729,1643.5000000000498
1730,1644.4500000000498
1731,1645.4000000000499
1732,1646.35000000005
1733,1647.30000000005
1734,1648.25000000005
1735,1649.20000000005
1736,1650.15000000005
1737,1651.1000000000502
1738,1652.0500000000502
1739,1653.0000000000502
1740,1653.9500000000503
1741,1654.9000000000503
1742,1655.8500000000504
1743,1656.8000000000504
1744,1657.7500000000505
1745,1658.7000000000505
1746,1659.6500000000506
1747,1660.6000000000506
1748,1661.5500000000507
1749,1662.5000000000507
1750,1663.4500000000507
1751,1664.4000000000508
1752,1665.3500000000508
1753,1666.3000000000509
1754,1667.250000000051
1755,1668.200000000051
1756,1669.150000000051
1757,1670.100000000051
1758,1671.050000000051
1759,1672.0000000000512
1760,1672.9500000000512
1761,1673.9000000000513
1762,1674.8500000000513
1763,1675.8000000000513
1764,1676.7500000000514
1765,1677.7000000000514
1766,1678.6500000000515
1767,1679.6000000000515
1768,1680.5500000000516
1769,1681.5000000000516
1770,1682.4500000000517
1771,1683.4000000000517
1772,1684.3500000000518
1773,1685.3000000000518
1774,1686.2500000000518
1775,1687.200000000052
1776,1688.150000000052
1777,1689.100000000052
1778,1690.050000000052
1779,1691.000000000052
1780,1691.9500000000521
1781,1692.9000000000522
1782,1693.8500000000522
1783,1694.8000000000523
1784,1695.7500000000523
1785,1696.7000000000523
1786,1697.6500000000524
1787,1698.6000000000524
1788,1699.5500000000525
1789,1700.5000000000525
1790,1701.4500000000526
1791,1702.4000000000526
1792,1703.3500000000527
1793,1704.3000000000527
1794,1705.2500000000528
1795,1706.2000000000528
1796,1707.1500000000528
1797,1708.100000000053
1798,1709.050000000053
1799,1710.000000000053
1800,1710.950000000053
1801,1711.900000000053
1802,1712.8500000000531
1803,1713.8000000000532
1804,1714.7500000000532
1805,1715.7000000000533
1806,1716.6500000000533
1807,1717.6000000000533
1808,1718.5500000000534
1809,1719.5000000000534
1810,1720.4500000000535
1811,1721.4000000000535
1812,1722.3500000000536
1813,1723.3000000000536
1814,1724.2500000000537
1815,1725.2000000000537
1816,1726.1500000000538
1817,1727.1000000000538
1818,1728.0500000000538
1819,1729.000000000054
1820,1729.950000000054
1821,1730.900000000054
1822,1731.850000000054
1823,1732.800000000054
1824,1733.7500000000541
1825,1734.7000000000542
1826,1735.6500000000542
1827,1736.6000000000543
1828,1737.5500000000543
1829,1738.5000000000543
1830,1739.4500000000544
1831,1740.4000000000544
1832,1741.3500000000545
1833,1742.3000000000545
1834,1743.2500000000546
1835,1744.2000000000546
1836,1745.1500000000547
1837,1746.1000000000547
1838,1747.0500000000548
1839,1748.0000000000548
1840,1748.9500000000548
1841,1749.900000000055
1842,1750.850000000055
1843,1751.800000000055
1844,1752.750000000055
1845,1753.700000000055
1846,1754.6500000000551
1847,1755.6000000000552
1848,1756.5500000000552
1849,1757.5000000000553
1850,1758.4500000000553
1851,1759.4000000000553
1852,1760.3500000000554
1853,1761.3000000000554
1854,1762.2500000000555
1855,1763.2000000000555
1856,1764.1500000000556
1857,1765.1000000000556
1858,1766.0500000000557
1859,1767.0000000000557
1860,1767.9500000000558
1861,1768.9000000000558
1862,1769.8500000000558
1863,1770.800000000056
1864,1771.750000000056
1865,1772.700000000056
1866,1773.650000000056
1867,1774.600000000056
1868,1775.5500000000561
1869,1776.5000000000562
1870,1777.4500000000562
1871,1778.4000000000563
1872,1779.3500000000563
1873,1780.3000000000563
1874,1781.2500000000564
1875,1782.2000000000564
1876,1783.1500000000565
1877,1784.1000000000565
1878,1785.0500000000566
1879,1786.0000000000566
1880,1786.9500000000567
1881,1787.9000000000567
1882,1788.8500000000568
1883,1789.8000000000568
1884,1790.7500000000568
1885,1791.700000000057
1886,1792.650000000057
1887,1793.600000000057
1888,1794.550000000057
1889,1795.500000000057
1890,1796.4500000000571
1891,1797.4000000000572
1892,1798.3500000000572
1893,1799.3000000000573
1894,1800.2500000000573
1895,1801.2000000000573
1896,1802.1500000000574
1897,1803.1000000000574
1898,1804.0500000000575
1899,1805.0000000000575
1900,1805.9500000000576
1901,1806.9000000000576
1902,1807.8500000000577
1903,1808.8000000000577
1904,1809.7500000000578
1905,1810.7000000000578
1906,1811.6500000000578
1907,1812.600000000058
1908,1813.550000000058
1909,1814.500000000058
1910,1815.450000000058
1911,1816.400000000058
1912,1817.3500000000581
1913,1818.3000000000582
1914,1819.2500000000582
1915,1820.2000000000583
1916,1821.1500000000583
1917,1822.1000000000583
1918,1823.0500000000584
1919,1824.0000000000584
1920,1824.9500000000585
1921,1825.9000000000585
1922,1826.8500000000586
1923,1827.8000000000586
1924,1828.7500000000587
1925,1829.7000000000587
1926,1830.6500000000588
1927,1831.6000000000588
1928,1832.5500000000588
1929,1833.500000000059
1930,1834.450000000059
1931,1835.400000000059
1932,1836.350000000059
1933,1837.300000000059
1934,1838.2500000000591
1935,1839.2000000000592
1936,1840.1500000000592
1937,1841.1000000000593
1938,1842.0500000000593
1939,1843.0000000000593
1940,1843.9500000000594
1941,1844.9000000000594
1942,1845.8500000000595
1943,1846.8000000000595
1944,1847.7500000000596
1945,1848.7000000000596
1946,1849.6500000000597
1947,1850.6000000000597
1948,1851.5500000000598
1949,1852.5000000000598
1950,1853.4500000000598
1951,1854.40000000006
1952,1855.35000000006
1953,1856.30000000006
1954,1857.25000000006
1955,1858.20000000006
1956,1859.1500000000601
1957,1860.1000000000602
1958,1861.0500000000602
1959,1862.0000000000603
1960,1862.9500000000603
1961,1863.9000000000603
1962,1864.8500000000604
1963,1865.8000000000604
1964,1866.7500000000605
1965,1867.7000000000605
1966,1868.6500000000606
1967,1869.6000000000606
1968,1870.5500000000607
1969,1871.5000000000607
1970,1872.4500000000608
1971,1873.4000000000608
1972,1874.3500000000608
1973,1875.300000000061
1974,1876.250000000061
1975,1877.200000000061
1976,1878.150000000061
1977,1879.100000000061
1978,1880.0500000000611
1979,1881.0000000000612
1980,1881.9500000000612
1981,1882.9000000000613
1982,1883.8500000000613
1983,1884.8000000000613
1984,1885.7500000000614
1985,1886.7000000000614
1986,1887.6500000000615
1987,1888.6000000000615
1988,1889.5500000000616
1989,1890.5000000000616
1990,1891.4500000000617
1991,1892.4000000000617
1992,1893.3500000000618
1993,1894.3000000000618
1994,1895.2500000000618
1995,1896.200000000062
1996,1897.150000000062
1997,1898.100000000062
1998,1899.050000000062
1999,1900.000000000062
2000,1900.9500000000621
2001,1901.9000000000622
2002,1902.8500000000622
2003,1903.8000000000623
2004,1904.7500000000623
2005,1905.7000000000623
2006,1906.6500000000624
2007,1907.6000000000624
2008,1908.5500000000625
2009,1909.5000000000625
2010,1910.4500000000626
2011,1911.4000000000626
2012,1912.3500000000627
2013,1913.3000000000627
2014,1914.2500000000628
2015,1915.2000000000628
2016,1916.1500000000628
2017,1917.100000000063
2018,1918.050000000063
2019,1919.000000000063
2020,1919.950000000063
2021,1920.900000000063
2022,1921.8500000000631
2023,1922.8000000000632
2024,1923.7500000000632
2025,1924.7000000000633
2026,1925.6500000000633
2027,1926.6000000000633
2028,1927.5500000000634
2029,1928.5000000000634
2030,1929.4500000000635
2031,1930.4000000000635
2032,1931.3500000000636
2033,1932.3000000000636
2034,1933.2500000000637
2035,1934.2000000000637
2036,1935.1500000000638
2037,1936.1000000000638
2038,1937.0500000000638
2039,1938.000000000064
2040,1938.950000000064
2041,1939.900000000064
2042,1940.850000000064
2043,1941.800000000064
2044,1942.7500000000641
2045,1943.7000000000642
2046,1944.6500000000642
2047,1945.6000000000643
2048,1946.5500000000643
2049,1947.5000000000643
2050,1948.4500000000644
2051,1949.4000000000644
2052,1950.3500000000645
2053,1951.3000000000645
2054,1952.2500000000646
2055,1953.2000000000646
2056,1954.1500000000647
2057,1955.1000000000647
2058,1956.0500000000648
2059,1957.0000000000648
2060,1957.9500000000648
2061,1958.900000000065
2062,1959.850000000065
2063,1960.800000000065
2064,1961.750000000065
2065,1962.700000000065
2066,1963.6500000000651
2067,1964.6000000000652
2068,1965.5500000000652
2069,1966.5000000000653
2070,1967.4500000000653
2071,1968.4000000000653
2072,1969.3500000000654
2073,1970.3000000000654
2074,1971.2500000000655
2075,1972.2000000000655
2076,1973.1500000000656
2077,1974.1000000000656
2078,1975.0500000000657
2079,1976.0000000000657
2080,1976.9500000000658
2081,1977.9000000000658
2082,1978.8500000000658
2083,1979.800000000066
2084,1980.750000000066
2085,1981.700000000066
2086,1982.650000000066
2087,1983.600000000066
2088,1984.5500000000661
2089,1985.5000000000662
2090,1986.4500000000662
2091,1987.4000000000663
2092,1988.3500000000663
2093,1989.3000000000663
2094,1990.2500000000664
2095,1991.2000000000664
2096,1992.1500000000665
2097,1993.1000000000665
2098,1994.0500000000666
2099,1995.0000000000666
2100,1995.9500000000667
2101,1996.9000000000667
2102,1997.8500000000668
2103,1998.8000000000668
2104,1999.7500000000668
2105,2000.700000000067
2106,2001.650000000067
2107,2002.600000000067
2108,2003.550000000067
2109,2004.500000000067
2110,2005.4500000000671
2111,2006.4000000000672
2112,2007.3500000000672
2113,2008.3000000000673
2114,2009.2500000000673
2115,2010.2000000000673
2116,2011.1500000000674
2117,2012.1000000000674
2118,2013.0500000000675
2119,2014.0000000000675
2120,2014.9500000000676
2121,2015.9000000000676
2122,2016.8500000000677
2123,2017.8000000000677
2124,2018.7500000000678
2125,2019.7000000000678
2126,2020.6500000000678
2127,2021.600000000068
2128,2022.550000000068
2129,2023.500000000068
2130,2024.450000000068
2131,2025.400000000068
2132,2026.3500000000681
2133,2027.3000000000682
2134,2028.2500000000682
2135,2029.2000000000683
2136,2030.1500000000683
2137,2031.1000000000683
2138,2032.0500000000684
2139,2033.0000000000684
2140,2033.9500000000685
2141,2034.9000000000685
2142,2035.8500000000686
2143,2036.8000000000686
2144,2037.7500000000687
2145,2038.7000000000687
2146,2039.6500000000688
2147,2040.6000000000688
2148,2041.5500000000688
2149,2042.500000000069
2150,2043.450000000069
2151,2044.400000000069
2152,2045.350000000069
2153,2046.300000000069
2154,2047.2500000000691
2155,2048.200000000069
2156,2049.1500000000688
2157,2050.1000000000686
2158,2051.0500000000684
2159,2052.000000000068
2160,2052.950000000068
2161,2053.900000000068
2162,2054.8500000000677
2163,2055.8000000000675
2164,2056.7500000000673
2165,2057.700000000067
2166,2058.650000000067
2167,2059.6000000000668
2168,2060.5500000000666
2169,2061.5000000000664
2170,2062.450000000066
2171,2063.400000000066
2172,2064.350000000066
2173,2065.3000000000657
2174,2066.2500000000655
2175,2067.2000000000653
2176,2068.150000000065
2177,2069.100000000065
2178,2070.0500000000648
2179,2071.0000000000646
2180,2071.9500000000644
2181,2072.900000000064
2182,2073.850000000064
2183,2074.800000000064
2184,2075.7500000000637
2185,2076.7000000000635
2186,2077.6500000000633
2187,2078.600000000063
2188,2079.550000000063
2189,2080.5000000000628
2190,2081.4500000000626
2191,2082.4000000000624
2192,2083.350000000062
2193,2084.300000000062
2194,2085.250000000062
2195,2086.2000000000617
2196,2087.1500000000615
2197,2088.1000000000613
2198,2089.050000000061
2199,2090.000000000061
2200,2090.9500000000608
2201,2091.9000000000606
2202,2092.8500000000604
2203,2093.80000000006
2204,2094.75000000006
2205,2095.70000000006
2206,2096.6500000000597
2207,2097.6000000000595
2208,2098.5500000000593
2209,2099.500000000059
2210,2100.450000000059
2211,2101.4000000000588
2212,2102.3500000000586
2213,2103.3000000000584
2214,2104.250000000058
2215,2105.200000000058
2216,2106.150000000058
2217,2107.1000000000577
2218,2108.0500000000575
2219,2109.0000000000573
2220,2109.950000000057
2221,2110.900000000057
2222,2111.8500000000568
2223,2112.8000000000566
2224,2113.7500000000564
2225,2114.700000000056
2226,2115.650000000056
2227,2116.600000000056
2228,2117.5500000000557
2229,2118.5000000000555
2230,2119.4500000000553
2231,2120.400000000055
2232,2121.350000000055
2233,2122.3000000000548
2234,2123.2500000000546
2235,2124.2000000000544
2236,2125.150000000054
2237,2126.100000000054
2238,2127.050000000054
2239,2128.0000000000537
2240,2128.9500000000535
2241,2129.9000000000533
2242,2130.850000000053
2243,2131.800000000053
2244,2132.7500000000528
2245,2133.7000000000526
2246,2134.6500000000524
2247,2135.600000000052
2248,2136.550000000052
2249,2137.500000000052
2250,2138.4500000000517
2251,2139.4000000000515
2252,2140.3500000000513
2253,2141.300000000051
2254,2142.250000000051
2255,2143.2000000000507
2256,2144.1500000000506
2257,2145.1000000000504
2258,2146.05000000005
2259,2147.00000000005
2260,2147.95000000005
2261,2148.9000000000497
2262,2149.8500000000495
2263,2150.8000000000493
2264,2151.750000000049
2265,2152.700000000049
2266,2153.6500000000487
2267,2154.6000000000486
2268,2155.5500000000484
2269,2156.500000000048
2270,2157.450000000048
2271,2158.400000000048
2272,2159.3500000000477
2273,2160.3000000000475
2274,2161.2500000000473
2275,2162.200000000047
2276,2163.150000000047
2277,2164.1000000000467
2278,2165.0500000000466
2279,2166.0000000000464
2280,2166.950000000046
2281,2167.900000000046
2282,2168.850000000046
2283,2169.8000000000457
2284,2170.7500000000455
2285,2171.7000000000453
2286,2172.650000000045
2287,2173.600000000045
2288,2174.5500000000447
2289,2175.5000000000446
2290,2176.4500000000444
2291,2177.400000000044
2292,2178.350000000044
2293,2179.300000000044
2294,2180.2500000000437
2295,2181.2000000000435
2296,2182.1500000000433
2297,2183.100000000043
2298,2184.050000000043
2299,2185.0000000000427
2300,2185.9500000000426
2301,2186.9000000000424
2302,2187.850000000042
2303,2188.800000000042
2304,2189.750000000042
2305,2190.7000000000417
2306,2191.6500000000415
2307,2192.6000000000413
2308,2193.550000000041
2309,2194.500000000041
2310,2195.4500000000407
2311,2196.4000000000406
2312,2197.3500000000404
2313,2198.30000000004
2314,2199.25000000004
2315,2200.20000000004
2316,2201.1500000000397
2317,2202.1000000000395
2318,2203.0500000000393
2319,2204.000000000039
2320,2204.950000000039
2321,2205.9000000000387
2322,2206.8500000000386
2323,2207.8000000000384
2324,2208.750000000038
2325,2209.700000000038
2326,2210.650000000038
2327,2211.6000000000377
2328,2212.5500000000375
2329,2213.5000000000373
2330,2214.450000000037
2331,2215.400000000037
2332,2216.3500000000367
2333,2217.3000000000366
2334,2218.2500000000364
2335,2219.200000000036
2336,2220.150000000036
2337,2221.100000000036
2338,2222.0500000000357
2339,2223.0000000000355
2340,2223.9500000000353
2341,2224.900000000035
2342,2225.850000000035
2343,2226.8000000000347
2344,2227.7500000000346
2345,2228.7000000000344
2346,2229.650000000034
2347,2230.600000000034
2348,2231.550000000034
2349,2232.5000000000337
2350,2233.4500000000335
2351,2234.4000000000333
2352,2235.350000000033
2353,2236.300000000033
2354,2237.2500000000327
2355,2238.2000000000326
2356,2239.1500000000324
2357,2240.100000000032
2358,2241.050000000032
2359,2242.000000000032
2360,2242.9500000000317
2361,2243.9000000000315
2362,2244.8500000000313
2363,2245.800000000031
2364,2246.750000000031
2365,2247.7000000000307
2366,2248.6500000000306
2367,2249.6000000000304
2368,2250.55000000003
2369,2251.50000000003
2370,2252.45000000003
2371,2253.4000000000296
2372,2254.3500000000295
2373,2255.3000000000293
2374,2256.250000000029
2375,2257.200000000029
2376,2258.1500000000287
2377,2259.1000000000286
2378,2260.0500000000284
2379,2261.000000000028
2380,2261.950000000028
2381,2262.900000000028
2382,2263.8500000000276
2383,2264.8000000000275
2384,2265.7500000000273
2385,2266.700000000027
2386,2267.650000000027
2387,2268.6000000000267
2388,2269.5500000000266
2389,2270.5000000000264
2390,2271.450000000026
2391,2272.400000000026
2392,2273.350000000026
2393,2274.3000000000256
2394,2275.2500000000255
2395,2276.2000000000253
2396,2277.150000000025
2397,2278.100000000025
2398,2279.0500000000247
2399,2280.0000000000246
2400,2280.9500000000244
2401,2281.900000000024
2402,2282.850000000024
2403,2283.800000000024
2404,2284.7500000000236
2405,2285.7000000000235
2406,2286.6500000000233
2407,2287.600000000023
2408,2288.550000000023
2409,2289.5000000000227
2410,2290.4500000000226
2411,2291.4000000000224
2412,2292.350000000022
2413,2293.300000000022
2414,2294.250000000022
2415,2295.2000000000216
2416,2296.1500000000215
2417,2297.1000000000213
2418,2298.050000000021
2419,2299.000000000021
2420,2299.9500000000207
2421,2300.9000000000206
2422,2301.8500000000204
2423,2302.80000000002
2424,2303.75000000002
2425,2304.70000000002
2426,2305.6500000000196
2427,2306.6000000000195
2428,2307.5500000000193
2429,2308.500000000019
2430,2309.450000000019
2431,2310.4000000000187
2432,2311.3500000000186
2433,2312.3000000000184
2434,2313.250000000018
2435,2314.200000000018
2436,2315.150000000018
2437,2316.1000000000176
2438,2317.0500000000175
2439,2318.0000000000173
2440,2318.950000000017
2441,2319.900000000017
2442,2320.8500000000167
2443,2321.8000000000166
2444,2322.7500000000164
2445,2323.700000000016
2446,2324.650000000016
2447,2325.600000000016
2448,2326.5500000000156
2449,2327.5000000000155
2450,2328.4500000000153
2451,2329.400000000015
2452,2330.350000000015
2453,2331.3000000000147
2454,2332.2500000000146
2455,2333.2000000000144
2456,2334.150000000014
2457,2335.100000000014
2458,2336.050000000014
2459,2337.0000000000136
2460,2337.9500000000135
2461,2338.9000000000133
2462,2339.850000000013
2463,2340.800000000013
2464,2341.7500000000127
2465,2342.7000000000126
2466,2343.6500000000124
2467,2344.600000000012
2468,2345.550000000012
2469,2346.500000000012
2470,2347.4500000000116
2471,2348.4000000000115
2472,2349.3500000000113
2473,2350.300000000011
2474,2351.250000000011
2475,2352.2000000000107
2476,2353.1500000000106
2477,2354.1000000000104
2478,2355.05000000001
2479,2356.00000000001
2480,2356.95000000001
2481,2357.9000000000096
2482,2358.8500000000095
2483,2359.8000000000093
2484,2360.750000000009
2485,2361.700000000009
2486,2362.6500000000087
2487,2363.6000000000085
2488,2364.5500000000084
2489,2365.500000000008
2490,2366.450000000008
2491,2367.400000000008
2492,2368.3500000000076
2493,2369.3000000000075
2494,2370.2500000000073
2495,2371.200000000007
2496,2372.150000000007
2497,2373.1000000000067
2498,2374.0500000000065
2499,2375.0000000000064
2500,2375.950000000006
2501,2376.900000000006
2502,2377.850000000006
2503,2378.8000000000056
2504,2379.7500000000055
2505,2380.7000000000053
2506,2381.650000000005
2507,2382.600000000005
2508,2383.5500000000047
2509,2384.5000000000045
2510,2385.4500000000044
2511,2386.400000000004
2512,2387.350000000004
2513,2388.300000000004
2514,2389.2500000000036
2515,2390.2000000000035
2516,2391.1500000000033
2517,2392.100000000003
2518,2393.050000000003
2519,2394.0000000000027
2520,2394.9500000000025
2521,2395.9000000000024
2522,2396.850000000002
2523,2397.800000000002
2524,2398.750000000002
2525,2399.7000000000016
2526,2400.6500000000015
2527,2401.6000000000013
2528,2402.550000000001
2529,2403.500000000001
2530,2404.4500000000007
2531,2405.4000000000005
2532,2406.3500000000004
2533,2407.3
2534,2408.25
2535,2409.2
2536,2410.1499999999996
2537,2411.0999999999995
2538,2412.0499999999993
2539,2412.999999999999
2540,2413.949999999999
2541,2414.8999999999987
2542,2415.8499999999985
2543,2416.7999999999984
2544,2417.749999999998
